intersection_id,int_lat,int_lon,cam_lat,cam_lon,cam_heading,speed_limit,road_type,is_major_road,has_crosswalk,has_camera,has_speed_display,has_traffic_light,has_stop_sign,number_of_connecting_roads,is_lit,has_bike_lane,num_lanes,number_of_accidents,has_had_fatal
16973,41.811080499999996,-87.6245131,41.811215574303674,-87.62451662188077,179.29885148413734,25.0,residential,0,False,False,False,False,True,4,,,,0,True
16973,41.811080499999996,-87.6245131,41.81108324671832,-87.6243325555931,269.251336544816,25.0,residential,0,False,False,False,False,True,4,,,,0,True
16974,41.81306229999999,-87.6261811,41.8129272257882,-87.62617757632783,359.29943970272615,65.0,secondary,1,False,False,False,True,False,4,,,"('5', '4')",0,True
16974,41.81306229999999,-87.6261811,41.81307231114249,-87.62600100921391,266.16781256704536,25.0,residential,0,False,False,False,True,False,4,,,,0,True
16974,41.81306229999999,-87.6261811,41.81319736865049,-87.626184985753,179.18454243146516,65.0,secondary,1,False,False,False,True,False,4,,,"('5', '4')",0,True
16974,41.81306229999999,-87.6261811,41.81305198015527,-87.62636115961703,86.03663986996003,25.0,residential,0,False,False,False,True,False,4,,,,0,True
16975,41.81303675000074,-87.62132379999605,41.812901675042205,-87.62132032297764,359.3110059108236,25.0,residential,0,False,False,False,True,False,4,,,,0,True
16975,41.81303675000074,-87.62132379999605,41.81317182495592,-87.62132727703252,179.31100590720405,25.0,residential,0,False,False,False,True,False,4,,,,0,True
16975,41.81303675000074,-87.62132379999605,41.81317182495592,-87.62132727703252,179.31100590720405,25.0,tertiary,0,False,False,False,True,False,4,,,3,0,True
16975,41.81303675000074,-87.62132379999605,41.812901675042205,-87.62132032297764,359.3110059108236,25.0,tertiary,0,False,False,False,True,False,4,,,3,0,True
16976,41.812162199999996,-87.6139042,41.812297258910505,-87.61390866027642,178.9940015033958,25.0,residential,0,False,False,False,False,False,3,,,,0,True
16976,41.812162199999996,-87.6139042,41.812158650339995,-87.61408472261685,88.90377394771667,25.0,residential,0,False,False,False,False,False,3,,,,0,True
